0.0,0.0,-0.4395478361729859,0.12557317089287712,-0.9556768899779957,0.4911836672085701,0.4580089477048206,0.33039228204337,-0.18309284289053385,-0.3088918848960107,0.1487171539561991,0.0004629544256442575,-0.6416086783078843,-0.20804759798542105,-0.13931736728022437,-0.38339034480591394,0.2602588045169554,0.9080039275627358,0.0,0.3157765855404169,0.0,-0.1862793227172581,0.0,0.4969094166429944,0.7157702567607847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03385338223559331,0.0,
0.0,0.0,-0.9938714565856113,0.007687425431955441,-0.7480817766242571,-0.7653647556906529,0.2630470691190343,0.024234756196855,0.20935561826598237,-0.16657333509149708,0.24555970708400743,-0.19846808765784907,-0.6172274179486934,-0.20747927289836854,-0.3568590898254036,0.2600161660350695,0.7794306622213063,0.4018362333664758,0.0,-0.12260044584327967,0.0,0.39556924569791674,0.0,-0.01820637818435955,-0.6331141117860737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49275616070573847,0.0,
0.0,0.0,0.4795657739185164,0.7539961817825191,-0.8901938665666189,-0.6472183530465678,0.5236480468652234,-0.9709700359742328,-0.1824368696118044,0.14030059550691787,0.8212994326433711,0.7986358092780881,-0.9845523428717908,0.3561182168560426,-0.020291285135029424,-0.8948558204056745,0.8054421645959899,-0.8877521171321943,0.0,-0.08313749052642883,0.0,-0.13755608558567967,0.0,-0.6934934489964937,0.9595018462301441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9443316947367109,0.0,
0.0,0.0,-0.5743624233343319,-0.37138986529043705,-0.7713441348817043,-0.9424653590240823,-0.8306693499713877,0.7324920191561244,-0.8594366675584184,0.8078507924326668,0.04850156279509643,0.30783758567987096,-0.6908687195296719,0.2658320669347929,0.2936252040319698,-0.09988011552815235,-0.48455826048694206,-0.9072250336534018,0.0,-0.6593921518993822,0.0,0.24981745536341737,0.0,-0.7572338718300868,-0.79476710222952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7651935017544154,0.0,
0.0,0.0,0.5980556506721466,0.7516563907718044,0.37556432098511805,-0.027941114131595945,0.8159551658035338,0.9925903608792606,0.8214292958915834,0.11225281033804779,0.9582112874985571,0.8250632621295859,-0.995786758536966,0.18911475752025453,0.24852593763249864,0.24224591302373666,-0.8796242767232414,-0.17703943430159463,0.0,-0.977255092368488,0.0,0.4184031708362934,0.0,-0.6981902394011088,-0.5300850445672498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4523517266631032,0.0,
0.0,0.0,-0.8631045790272982,0.7329995933124358,0.6178278532032704,-0.45345707190460716,-0.1180099281465199,-0.49940326944071467,-0.3569782751837953,-0.29139202037919043,-0.6769475239803311,0.1457821836994435,-0.026511662066269537,-0.3796256954594923,-0.9538739375411862,-0.2448030093997029,-0.9397461535364204,-0.868069045642607,0.0,0.2069499881324195,0.0,0.3495021888673213,0.0,-0.26375867336463954,0.190109023231551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.981428239990707,0.0,
0.0,0.0,-0.928498663858593,-0.8468019447224935,-0.601887133653999,0.4139249782187815,0.6893685535461436,-0.4348880264028563,0.4696933281478639,0.38969631832567186,-0.35360284459225144,-0.0666212874019283,-0.026137565741068736,0.4332732444901657,-0.6421997693945141,0.3933612789302672,0.9002599454625642,-0.6295463093561111,0.0,-0.793680602334228,0.0,-0.19770855084524608,0.0,0.9345926769839281,0.22510178351828714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1829012562197243,0.0,
0.0,0.0,0.448337332089495,0.6741390635752582,0.2630297755770421,-0.30648649731814936,0.11469101033027473,0.2654081111443003,0.6515558095792173,0.396084838302706,-0.7065400847846188,-0.2378689165483705,0.2594265988286051,0.3563570180300262,0.6162041979336756,0.23707309418611655,0.7751800717804898,0.18568079992773012,0.0,-0.09693571800781609,0.0,-0.0030782873542138933,0.0,-0.4697691936309303,0.17834191612902228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03442958209711566,0.0,
0.0,0.0,-0.6242513556624052,-0.34870231720164324,0.4839621095218787,0.10193847962524472,0.6495317849847917,-0.5657780876172886,0.5001873248869888,0.30824776247621455,0.9829620540479569,0.7770041980855762,0.07045399685890219,-0.23865573416515096,-0.3432769541265779,0.02001190325676272,-0.5168478446515592,-0.909732606841436,0.0,0.6798519480602321,0.0,0.595779505183659,0.0,0.5537066398553274,-0.6263591658324759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037756544536408976,0.0,
0.0,0.0,-0.6300836145583752,-0.8759301605038907,0.9753468492940578,0.3435220682209148,-0.8422867081238954,-0.292294246756021,-0.6225057652455785,0.14388958579152833,0.43522659101905314,-0.2560743543853454,0.48122965398006223,-0.3938927212183798,-0.8236239281572122,-0.23495784807134545,-0.49814314046720765,0.7738447996133588,0.0,0.14976900859355058,0.0,0.5419458491161544,0.0,0.9782368533447758,-0.6657334552875016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8922271010351599,0.0,
